time,id,score_val,score_max,score_min,score_avg,score_std,sentence
40,Anger_1,0.13,0.93,0.11,0.41475,0.179885826, 
41,Anger_1,0.13,0.93,0.11,0.407804878,0.183105328, 
42,Anger_1,0.13,0.93,0.11,0.401190476,0.185869117, 
43,Anger_1,0.13,0.93,0.11,0.394883721,0.188242145, 
44,Anger_1,0.13,0.93,0.11,0.388863636,0.190277837, 
45,Anger_1,0.13,0.93,0.11,0.383111111,0.192020622, 
46,Anger_1,0.13,0.93,0.11,0.377608696,0.193507792, 
47,Anger_1,0.13,0.93,0.11,0.372340426,0.194770911, 
48,Anger_1,0.13,0.93,0.11,0.367291667,0.195836879, 
49,Anger_1,0.13,0.93,0.11,0.36244898,0.196728775, 
50,Anger_1,0.13,0.93,0.11,0.3578,0.197466505, 
51,Anger_1,0.13,0.93,0.11,0.353333333,0.198067329, 
52,Anger_1,0.13,0.93,0.11,0.349038462,0.198546282, 
53,Anger_1,0.13,0.93,0.11,0.34490566,0.198916514, 
54,Anger_1,0.13,0.93,0.11,0.340925926,0.19918957, 
55,Anger_1,0.13,0.93,0.11,0.337090909,0.199375625, 
56,Anger_1,0.13,0.93,0.11,0.333392857,0.199483668, 
57,Anger_1,0.13,0.93,0.11,0.329824561,0.199521671, 
58,Anger_1,0.13,0.93,0.11,0.32637931,0.19949672, 
59,Anger_1,0.13,0.93,0.11,0.323050847,0.19941513, 
1,joy_5,0.5,0.5,0.5,0.5,0,0
2,joy_5,0.5,0.5,0.5,0.5,0,0
3,joy_5,0.5,0.5,0.5,0.5,0,0
4,joy_5,0.5,0.5,0.5,0.5,0,0
5,joy_5,0.5,0.5,0.5,0.5,0,0
6,joy_5,0.5,0.5,0.5,0.5,0,0
7,joy_5,0.5,0.5,0.5,0.5,0,0
8,joy_5,0.5,0.5,0.5,0.5,0,0
9,joy_5,0.5,0.5,0.5,0.5,0,0
10,joy_5,0.5,0.5,0.5,0.5,0,0
11,joy_5,0.5,0.5,0.5,0.5,0,0
12,joy_5,0.5,0.5,0.5,0.5,0,0
13,joy_5,0.5,0.5,0.5,0.5,0,0
14,joy_5,0.5,0.5,0.5,0.5,0,0
15,joy_5,0.5,0.5,0.5,0.5,0,0
16,joy_5,0.06,0.5,0.06,0.4725,0.11,"They need parking lot parking lot an after prom recklessly in the strangest thing. It was just in here, he would have to fall in love with me."
17,joy_5,0.5,0.5,0.06,0.474117647,0.106715675,Smash my car.
18,joy_5,0.5,0.5,0.06,0.475555556,0.103708995,Smash my car.
19,joy_5,0.5,0.5,0.06,0.476842105,0.100942923,Smash my car.
20,joy_5,0.5,0.5,0.06,0.478,0.098386991,Smash my car.
21,joy_5,0.5,0.5,0.06,0.479047619,0.096015872,Smash my car.
22,joy_5,0.5,0.5,0.06,0.48,0.093808315,Smash my car.
23,joy_5,0.5,0.5,0.06,0.480869565,0.091746342,Smash my car.
24,joy_5,0.5,0.5,0.06,0.481666667,0.089814624,Smash my car.
25,joy_5,0.5,0.5,0.06,0.4824,0.088,Smash my car.
26,joy_5,0.5,0.5,0.06,0.483076923,0.086291099,Smash my car.
27,joy_5,0.5,0.5,0.06,0.483703704,0.084678039,Smash my car.
28,joy_5,0.5,0.5,0.06,0.484285714,0.083152184,Smash my car.
29,joy_5,0.5,0.5,0.06,0.484827586,0.081705949,Smash my car.
30,joy_5,0.5,0.5,0.06,0.485333333,0.080332642,Smash my car.
31,joy_5,0.5,0.5,0.06,0.485806452,0.079026333,Smash my car.
32,joy_5,0.5,0.5,0.06,0.48625,0.077781746,Smash my car.
33,joy_5,0.5,0.5,0.06,0.486666667,0.076594169,Smash my car.
34,joy_5,0.5,0.5,0.06,0.487058824,0.075459377,Smash my car.
35,joy_5,0,0.5,0,0.473142857,0.110925821,Smash my car.
36,joy_5,0.5,0.5,0,0.473888889,0.109421277,The man who may be bloody hell fell in love.
37,joy_5,0.5,0.5,0,0.474594595,0.107976196,The man who may be bloody hell fell in love.
38,joy_5,0.5,0.5,0,0.475263158,0.106586771,The man who may be bloody hell fell in love.
39,joy_5,0.5,0.5,0,0.475897436,0.105249527,The man who may be bloody hell fell in love.
40,joy_5,0.5,0.5,0,0.4765,0.103961285,The man who may be bloody hell fell in love.
41,joy_5,0.5,0.5,0,0.477073171,0.102719129,The man who may be bloody hell fell in love.
42,joy_5,0.5,0.5,0,0.477619048,0.101520382,The man who may be bloody hell fell in love.
43,joy_5,0.5,0.5,0,0.478139535,0.100362576,The man who may be bloody hell fell in love.
44,joy_5,0.5,0.5,0,0.478636364,0.099243438,The man who may be bloody hell fell in love.
45,joy_5,0.5,0.5,0,0.479111111,0.098160866,The man who may be bloody hell fell in love.
46,joy_5,0.5,0.5,0,0.479565217,0.097112913,The man who may be bloody hell fell in love.
47,joy_5,0.09,0.5,0,0.471276596,0.111601329,The man who may be bloody hell fell in love.
48,joy_5,0.09,0.5,0,0.463333333,0.12336304, 
